movieId,title_cast,director,runtime,budget,plot_keywords
"1746,Marlon Wayans|Brad Dourif|Esther Scott|Debra Jo Rupp|Mark Christopher Lawrence|Matthew Lillard|David Spade|Tamara Taylor|John Ingle|Rip Torn|Ernie Lively|Jenette Goldstein|Kenya Moore|Constance Zimmer|Ken Lerner,Greg Erb,93,""$15,000,000"",male rear nudity|one word title|public nudity|sperm sample"
"1747,Dustin Hoffman|Robert De Niro|Anne Heche|Woody Harrelson|Denis Leary|Willie Nelson|Andrea Martin|Michael Belson|Suzanne Cryer|John Michael Higgins|Suzie Plakson|Kirsten Dunst|Jason Cottle|David Koechner|Harland Williams,Larry Beinhart,97,""$15,000,000"",black comedy|satire|scandal|political corruption"
"1748,Rufus Sewell|William Hurt|Kiefer Sutherland|Jennifer Connelly|Richard O'Brien|Ian Richardson|Bruce Spence|Colin Friels|John Bluthal|Mitchell Butel|Melissa George|Frank Gallacher|Ritchie Singer|Justin Monjo|Nicholas Bell,Alex Proyas,100,""$27,000,000"",neo noir|alien race|memory|experiment"
1749,Jon Bon Jovi|Anna Galiena|Lambert Wilson|Thandie Newton|Barry Humphries|David Warner|Patricia Hodge|Diana Quick|Harriet Walter|Tam Dean Burn|Claire Cox|Kevin McKidd|Victoria Smurfit|Laura Austin-Little|Danny Worters,John Duigan,100,NA,sex scene|breast fondling|sexual arousal|breasts
"1750,Joseph Mazzello|Joey Simmrin|Alex Daniels|Arthur Burghardt|Brian Simpson|Richard Gilliland|Corinne Bohrer|Ashlee Levitch|Danny Masterson|Lauren Eckstrom|Christine Weatherup|Yumi Adachi|Jack McGee|Alissa Ann Smego|Fred Kronenberg,Manny Coto,101,""$12,000,000"",cult film|young boy|child hero|cybersuit"
"1752,Morgan Freeman|Christian Slater|Randy Quaid|Minnie Driver|Edward Asner|Michael A. Goorjian|Dann Florek|Ricky Harris|Mark Rolston|Peter Murnik|Wayne Duvall|Richard Dysart|Betty White|Ray Baker|Lisa Fuhrman,Graham Yost,97,""$70,000,000"",flood|reference to swamp thing|rogue cop|renegade cop"
"1753,Dave Chappelle|Guillermo Díaz|Jim Breuer|Harland Williams|Rachel True|Clarence Williams III|Laura Silverman|Tommy Chong|R.D. Reid|Gregg Rogell|Kevin Brennan|Alice Poon|Rick Demas|David Bluestein|Kevin Duhaney,Dave Chappelle,82,""$8,000,000"",shared shower|male rear nudity|bare butt|narrated by protagonist"
1754,Denzel Washington|John Goodman|Donald Sutherland|Embeth Davidtz|James Gandolfini|Elias Koteas|Gabriel Casseus|Michael J. Pagan|Robert Joy|Frank Medrano|Ronn Munro|Cynthia Hayden|Ray Xifo|Tony Michael Donnelly|Tara Carnes,Nicholas Kazan,124,NA,azazel|fallen angel|demon|demonic possession
"1755,Rowena Cooper|Scott Charles|Antonia Corrigan|Myles Anderson|Jane Lapotaire|Harry Ditson|Jacob Macoby|Dan Futterman|Tom Chadbon|Kate Beckinsale|Stuart Townsend|Phyllis Logan|Vicki Bensted|Peter McNamara|Ralph Ineson,Stefan Schwartz,109,""$3,000,000"",secretary|money|con artist|scam"
1756,Christopher Walken|Russell Wong|Jennifer Beals|Brittany Murphy|Eric Roberts|Glenn Danzig|Steve Hytner|Bruce Abbott|William Prael|Renee Victor|Elizabeth Dennehy|J.G. Hertzler|Nicki Micheaux|Tom Towles|Danny Strong,Gregory Widen,87,NA,neo noir|sex scene|archangel gabriel|co written by director
1757,Leon Lai|Michelle Reis|Takeshi Kaneshiro|Charlie Yeung|Karen Mok|Fai-Hung Chan|Man-Lei Chan|Toru Saito|To-Hoi Kong|Lee-Na Kwan|Yuhao Wu,Kar-Wai Wong,99,NA,female masturbation|slow motion scene|urban setting|pineapple
1759,Alan Arkin|Fernanda Torres|Pedro Cardoso|Luiz Fernando Guimarães|Cláudia Abreu|Nelson Dantas|Matheus Nachtergaele|Marco Ricca|Maurício Gonçalves|Caio Junqueira|Selton Mello|Eduardo Moscovis|Caroline Kava|Fisher Stevens|Fernanda Montenegro,Fernando Gabeira,110,NA,democracy|military dictatorship|oppression|operation condor
"1760,Mel B|Emma Bunton|Melanie C|Geri Horner|Victoria Beckham|Kevin Allen|Devon Anderson|Michael Barrymore|Richard Briers|Simon Chandler|Elvis Costello|Alan Cumming|The Dream Boys|David Fahm|Jason Flemyng,Spice Girls,93,""$25,000,000"",female stereotype|bad movie|trash movie|worst movie"
"1762,Treat Williams|Famke Janssen|Anthony Heald|Kevin J. O'Connor|Wes Studi|Derrick O'Connor|Jason Flemyng|Cliff Curtis|Clifton Powell|Trevor Goddard|Djimon Hounsou|Una Damon|Clint Curtis|Warren Takeuchi|Linden Banks,Stephen Sommers,106,""$45,000,000"",ship|creature feature|ocean|hijacker"
"1764,Jason Brouwer|T.J. Timon|Ronnie Walsh|Greg James|Stacey Murphy|Trish Stroh|Tuyen Cao|Kevin Joy|Sean Farley|Dean Chekvala|Carol Thoel|Edward Zeimis|Kristy Thoel|Robert St. Mary|Benedetto Sorrentino,Sean Farley,108,""$30,000"",psychotronic film|vampire|blood|irreverence"
1765,Bret Michaels|Martin Sheen|Kristi Gibson|Simon Elsworth|Rob Wilds|Bill Pankey|Drew Boe|Tim Hubbard|Tim Northern|Phil Valentine|Swan Burrus|Susan Carol Davis|Billy Wirtz|B.J. Brown|Antonio Lewis Todd,Marvin Baker,89,NA,death row|governor|woman wearing only a man's shirt|written and directed by cast member
1767,Jude Law|Jennifer Tilly|Gretchen Mol|Martha Plimpton|Brenda Blethyn|Jon Tenney|Jeremy Piven|Vincent Laresca|Jane Adams|Bruce Jarchow|Kevin Kilner|Jan Rubes|Judith Malina|Hillary Matthews|Caitlin Sarah Needham,Charlie Peters,104,NA,swan|passion|friend|fight
1768,Aleksei Ananishnov|Gudrun Geyer,Yuriy Arabov,73,NA,tarkovskyesque|family relationships|russia|old woman
"1769,Yun-Fat Chow|Mira Sorvino|Michael Rooker|Kenneth Tsang|Jürgen Prochnow|Til Schweiger|Danny Trejo|Clifton Collins Jr.|Carlos Gómez|Frank Medrano|Leo Lee|Patrick Kilpatrick|Randall Duk Kim|Andrew J. Marton|Sydney Coberly,Ken Sanzel,87,""$30,000,000"",hitman|sniper rifle|passport|forger"
1770,Asia Argento|Jared Harris|Rupert Everett|Jonathan Rhys Meyers|Julie T. Wallace|Ian Hart|Tim Woodward|Bryan Pringle|Clare Higgins|Simone Bowkett|Marc Warren|Camilo Gallardo|Michael Carlin|Paul Ireland|Elizabeth Ash,Andrew Davies,92,NA,blow job|female frontal nudity|female nudity|sexiness
"1771,Miguel Ferrer|Julie Entwisle|Dan Monahan|Michael H. Moss|John Bennes|Beverly Skinner|Rob Wilds|Richard K. Olsen|Elizabeth McCormick|J.R. Rodriguez|Robert Leon Casey|Ashton Stewart|William Neely|Windy Wenderlich|General Fermon Judd Jr.,Stephen King,94,""$1,000,000"",reporter|vampire|tragedy|light airplane"
"1772,Walter Levine|Dan Aykroyd|Tom Davis|Frank Oz|Shann Johnson|B.B. King|Kathleen Freeman|J. Evan Bonifant|Gloria Slade|Joe Morton|Jennifer Irwin|Junior Wells|Lonnie Brooks|Leon Pendarvis|Steve Potts,Dan Aykroyd,123,""$28,000,000"",music band|car chase|release from prison|blues music"
1773,Kaori Fujii|Shin'ya Tsukamoto|Kôji Tsukamoto|Naomasa Musaka|Naoto Takenaka|Koichi Wajima|Tomorô Taguchi|Nobu Kanaoka|Akiko Hioki|Kiichi Mutô,Hisashi Saito,87,NA,written and directed by cast member|punching bag|nurse|bloodbath
1774,NA,Kevin Goetz,9,NA,
1776,Malik Yoba|Melissa De Sousa|John Witherspoon|Fredro Starr|Cedric the Entertainer|Sticky Fingaz|Kellie Shanygne Williams|Idalis DeLeon|Julia Garrison|Guy Torry|Reuben Cobia|The Lady of Rage|Dartanyan Edmonds|Downtown Julie Brown|Luther Campbell,Millicent Shelton,90,NA,f rated|one word title|flatulence|hip hop
"1777,Adam Sandler|Drew Barrymore|Christine Taylor|Allen Covert|Matthew Glave|Ellen Albertini Dow|Angela Featherstone|Alexis Arquette|Christina Pickles|Jodi Thelen|Frank Sivero|Patrick McTavish|Gemini Barnett|Teddy Castellucci|Randy Razz,Tim Herlihy,97,""$18,000,000"",year 1985|1980s|face slap|raised middle finger"
"1779,Dustin Hoffman|Sharon Stone|Samuel L. Jackson|Peter Coyote|Liev Schreiber|Queen Latifah|Marga Gómez|Huey Lewis|Bernard Hocke|James Pickens Jr.|Michael Keys Hall|Ralph Tabakin,Michael Crichton,134,""$80,000,000"",imagination|bottom of the ocean|hallucination|biologist"
"1780,Sharon Gless|Michael S. Berliner|Harry Binswanger|Sylvia Bokor|Daniel E. Greene|Cynthia Peikoff|Leonard Peikoff|Al Ramrus|John Ridpath|Mike Wallace|Janne Peters|Peter Sands,Michael Paxton,145,""$1,000,000"",jewess|saint petersburg russia|writer|book"
1781,Stephen Rea|Alfred Molina|Rosana Pastor|Brendan Gleeson|Jorge Sanz|Pruitt Taylor Vince|Frankie McCafferty|Sean McGinley|Paul Ronan|Richard Dormer|Roy Heaybeard|Toby Bradford|Maria Doyle Kennedy|Robert Taylor|B.J. Hogg,Robert Dornhelm,NA,NA,restaurant|jailbreak|assassination|kitchen
1782,Jon Bon Jovi|Penelope Ann Miller|Joe Bellan|Robert Elross|Josh Charles|Annabella Sciorra|Peter Gardiner|JoBeth Williams|Joanna Going|Anna Getty|Stacy Haiduk|Meeka|Lloyd Booker|Orvis Slack,Roberto Benabib,NA,NA,painter|bar|lesbian|mob boss
1783,Woody Harrelson|Elisabeth Shue|Gina Gershon|Rolf Hoppe|Michael Rapaport|Chloë Sevigny|Tom Wright|Marc Macaulay|Joe Hickey|Ralph Wilcox|Peter Paul DeLeo|Mal Jones|Salvador Levy|Richard Booker|Mikki Scanlon,James Hadley Chase,114,NA,tied to a chair|fake kidnapping|scam|infidelity
"1784,Jack Nicholson|Helen Hunt|Greg Kinnear|Cuba Gooding Jr.|Skeet Ulrich|Shirley Knight|Yeardley Smith|Lupe Ontiveros|Jill the Dog|Timer the Dog|Billy the Dog|Bibi Osterwald|Ross Bleckner|Bernadette Balagtas|Jaffe Cohen,Mark Andrus,139,""$50,000,000"",obsessive compulsive disorder|unlikely friendship|friendship|dog"
1785,NA,NA,NA,NA,NA
1787,Olympia Dukakis,Stephan Chodorov,90,NA,polio|disease|f rated|medical
1788,Donal Logue|Gregory Sporleder|Callum Keith Rennie|Paul Sorvino|Max Perlich|Joseph Griffin|Derek Ritschel|Bill MacDonald|Janet Kidder|Sabrina Grdevich|Jack Duffy|Junior Williams|Michael Filipowich|Mimi Kuzyk|Billy Otis,Kari Skogland,89,NA,loser|farm|cocaine|bloodbath
1789,Barry Yourgrau|Peta Wilson|Barbara Baumann|Mark Benesh|Buddy Brennan|Richard Bulley|Walter Connell|Janice Guillaume|John E. Holding|Fielding Horan|Tina Moessner|Tara Monee|Kristie Norman|Andrea Officer|Eugene Oleksiuk,Rupert Wainwright,87,NA,bare chested male|black bra|female frontal nudity|female rear nudity
"1791,Paul Newman|Susan Sarandon|Gene Hackman|Reese Witherspoon|Stockard Channing|James Garner|Giancarlo Esposito|Liev Schreiber|Margo Martindale|John Spencer|M. Emmet Walsh|Peter Gregory|Rene Mujica|Jason Clarke|Patrick Malone,Robert Benton,94,""$37,000,000"",bare breasts|breasts|female frontal nudity|female nudity"
"1792,Tommy Lee Jones|Wesley Snipes|Robert Downey Jr.|Joe Pantoliano|Daniel Roebuck|Tom Wood|LaTanya Richardson Jackson|Irène Jacob|Kate Nelligan|Patrick Malahide|Rick Snyder|Michael Paul Chan|Johnny Lee Davenport|Donald Li|Marc Vann,Roy Huggins,131,""$60,000,000"",fugitive|starbucks coffee|samuel gerard character|u.s. marshal"
1793,Johnathon Schaech|Rod Taylor|Susie Porter|Dee Smart|Richard Moir|Maggie Kirkpatrick|Barry Humphries|Mark Wilson|Paul Mercurio|Stan Yarramunua|Bob Oxenbould|Janice Oxenbould|Daniel Rigney|David Hoey|Sarah Osmo,Douglas Kennedy,106,NA,male nudity|con artist|captive|closed society
1794,John Hurt|Jason Priestley|Fiona Loewi|Sheila Hancock|Harvey Atkin|Maury Chaykin|Gawn Grainger|Elizabeth Quinn|Linda Busby|Bill Leadbitter|Anne Reid|Danny Webb|Andrew Barrow|Dean Gatiss|Robert McKewley,Richard Kwietniowski,93,NA,actor|obsession|star|love
1795,Ernesto Gómez Cruz|María Rojo|Salma Hayek|Bruno Bichir|Delia Casanova|Margarita Sanz|Claudio Obregón|Juan Manuel Bernal|Abel Woolrich|Luis Felipe Tovar|Daniel Giménez Cacho|Gina Morett|Óscar Yoldi|Esteban Soberanes|Eugenia Leñero,Jorge Fons,140,NA,kinky sex|prostitute|mexico city|husband wife relationship
1796,Shane Dorian|Matt George|Matty Liu|Shaun Tomson|Maylin Pultar|Bret Michaels|Brion James|Brian L. Keaulana|Darrick Doerner|Pete Cabrinha|Rush Randle|Mike Stewart|Brock Little|Tom Stern|Amy Hathaway,Zalman King,96,NA,wave|travel|surfer|surfing
1797,Liam Neeson|Lhakpa Dorji|Dorje Sherpa|Ed Viesturs|Muktu Lhakpa Sherpa|Thilen Sherpa|Jangbu Sherpa|Araceli Segarra|Wong Chu Sherpa|Robert Schauer|Jamling Tenzing Norgay|David Breashears|Chyangba Tamang|Tracy Pfau,David Breashears,44,NA,mountain climbing|mount everest|mountaineering|himalayas
"1798,Jessica Lange|Gwyneth Paltrow|Johnathon Schaech|Nina Foch|Debi Mazar|Kaiulani Lee|David Thornton|Hal Holbrook|Richard Lineback|Richard Kohn|Faith Potts|Tom Story|Jolene Carroll|Jacob Press|Joe Inscoe,Jonathan Darby,96,""$21,000,000"",farm|borderline personality disorder|injection|bare chested male"
"1799,Mark Watson|Christopher Walken|Denis Leary|Nina Siemaszko|Jay Della|Henry Thomas|Sean Patrick Flanery|Nathan Dana Aldrich|Jay Mohr|Jeremy Sisto|Frank Medrano|Brad Garrett|James Peter 'JP' O'Fallon Jr.|Nicholas Huttloff|Trent Bross,Josh McKinney,106,""$5,000,000"",man in socks|man tied up|tied to chair|dark comedy"
"1801,Leonardo DiCaprio|Jeremy Irons|John Malkovich|Gérard Depardieu|Gabriel Byrne|Anne Parillaud|Judith Godrèche|Edward Atterton|Peter Sarsgaard|Hugh Laurie|David Lowe|Brigitte Boucher|Matthew Jocelyn|Karine Belly|Emmanuel Guttierez,Alexandre Dumas,132,""$35,000,000"",17th century|france|twin|musketeer"
"1804,Matthew McConaughey|Skeet Ulrich|Ethan Hawke|Gail Cronauer|Jena Karam|Casey McAuliffe|Regina Mae Matthews|Lew Temple|Dwight Yoakam|Charles Gunning|Glynn Williams|Charles 'Chip' Bray|Chloe Webb|Gary Moody|Julianna Margulies,Claude Stanush,122,""$27,000,000"",bank robber|train|brother brother relationship|explosive"
"1805,Kevin Bacon|Matt Dillon|Neve Campbell|Theresa Russell|Denise Richards|Daphne Rubin-Vega|Robert Wagner|Bill Murray|Carrie Snodgress|Jeff Perry|Cory Pendergast|Marc Macaulay|Toi Svane Stepp|Dennis Neal|Diane Adams,Stephen Peters,108,""$20,000,000"",erotic thriller|lesbian sex|female frontal nudity|taboo sex"
"1806,Gena Rowlands|Tony Shalhoub|Cheech Marin|Bruce Davison|Trini Alvarado|Jay Mohr|Buddy Hackett|Hallie Eisenberg|Matt Craven|Bill Cobbs|Tia Texada|Laura Harrington|Peter Basch|Emily Mura-Smith|Hal Robinson,Laurie Craig,91,""$23,000,000"",parrot|girl|janitor|human animal relationship"
1807,Vince Vaughn|Monica Potter|Joey Lauren Adams|Bobby Moat|Devon Sawa|Todd Louiso|Jenny Robertson|Siobhan Fallon Hogan|Chris Bauer|Nicholas Campbell|Aleksa Palladino|Janet Kidder|Doug Wert|Skipp Sudduth|Dara Perlmutter,Michael Grant Jaffe,97,NA,cheerleader uniform|voyeurism|voyeur|blonde
1809,Takeshi Kitano|Kayoko Kishimoto|Ren Osugi|Susumu Terajima|Tetsu Watanabe|Hakuryû|Yasuei Yakushiji|Tarô Itsumi|Ken'ichi Yajima|Makoto Ashikawa|Yûko Daike|Tsumami Edamame|Yûrei Yanagi|Sujitarô Tamabukuro|Tokio Seki,Takeshi Kitano,103,NA,police|leukemia|cynicism|japan
"1810,John Travolta|Emma Thompson|Billy Bob Thornton|Kathy Bates|Adrian Lester|Maura Tierney|Larry Hagman|Diane Ladd|Paul Guilfoyle|Rebecca Walker|Caroline Aaron|Tommy Hollis|Rob Reiner|Ben Jones|J.C. Quinn,Joe Klein,143,""$65,000,000"",scandal|based on novel|candidate|president"
1811,Robin Tunney|Henry Thomas|Michael Parks|Stephen Lang|John MacKay|Alan Pottinger|Sol Frieder|Candy Clark|Andrew L. Phillips|Jeffrey Howard|Shawn Hatosy|Adam Lauricella|Jaime Lynn O'Hara|John Ventimiglia|Clea DuVall,Matthew Weiss,93,NA,watching tv|doll|pharmacist|pharmacy
"1812,Joseph Cross|Timothy Reifsnyder|Dana Delany|Denis Leary|Robert Loggia|Rosie O'Donnell|Camryn Manheim|Vicki Giunta|Julia Stiles|Heather Casler|Dan Lauria|Stefan Niemczyk|Michael Pacienza|Michael Shulman|Jaret Ross Barron,M. Night Shyamalan,88,""$6,000,000"",boy|boys' school|school|nun"
1814,Renée Zellweger|Christopher Eccleston|Julianna Margulies|Allen Payne|Glenn Fitzgerald|Kim Hunter|John Randolph|Kathleen Chalfant|Peter Jacobson|Edie Falco|Timothy Jerome|Phyllis Newman|Joyce Reehling|Shelton Dane|Jackie Ryan,Boaz Yakin,117,NA,jewish shiva|hasidic|marriage|jew
1815,Joanna Going|Dylan Walsh|Sean Patrick Flanery|Sean Christensen|Edward O'Blenis|John Aylward|Anne Christianson|Marjorie Nelson|R. Hamilton Wright|Stephen Lennstrom|Annie Michelle Price|John Billingsley|David Estrem|J. Zachary Lenihan|Dennis Troutman,Howard Goldberg,106,NA,multiple sclerosis|housewife|boarding school|astral projection
"1816,Natasha Gregson Wagner|Heather Graham|Angel David|Frederique Van Der Wal|Robert Downey Jr.,James Toback,84,""$1,000,000"",funeral home|polygamy|bare chested male|misogynist"
"1817,Lauren Holly|Kevin Heffernan|Mark Schulte|Edward Burns|Kathleen Doyle|Jennifer Esposito|Jon Bon Jovi|Nick Sandow|Welker White|Ellen McElduff|Connie Britton|Blythe Danner|Kaili Vernoff|John Ventimiglia|Leah Gray,Edward Burns,96,""$5,000,000"",old flame|waitress|small town|written and directed by cast member"
1819,Robyn Hitchcock|Deni Bonet|Tim Keegan,Robyn Hitchcock,77,NA,concert film|live in concert recording
1820,Robert Loggia|Bronia Wheeler|Kenneth Branagh|Madeleine Stowe|William Hurt|Ken Cheeseman|Jim Chiros|Dee Nelson|Pamela Hart|Wendy Feign|Blythe Danner|Dossy Peabody|Neil Patrick Harris|Thomas Downey|Tom Kemp,Lesli Linka Glatter,110,NA,priest in love|boston massachusetts|bare chested male|title directed by female
"1821,Paul Rudd|Kali Rocha|Jennifer Aniston|Lena Cardwell|Natalie B. Kikkenborg|Lauren Pratt|Hayden Panettiere|Lauren Chen|Liam Aiken|Alan Alda|Allison Janney|Tim Daly|Janet Zarish|Ellen Tobie|Virl Andrick,Stephen McCauley,111,""$15,000,000"",based on novel|gay|unrequited love|friendship"
"1822,Steve Van Wormer|Paul Walker|A.J. Langer|John Ashton|Dennis Hopper|Eric Braeden|Richard Lineback|Robert Englund|M.C. Gainey|Ana Gasteyer|Megan Cavanagh|Michael Ruud|Hattie Winston|Tom Matsusaka|Larry Rippenkroeger,Jim Herzfeld,93,""$24,000,000"",park|bikini|yellowstone national park|accidental kiss"
1824,John Lithgow|Jon Tenney|Ryan Phillippe|Hank Azaria|Billy Bob Thornton|Kelly Lynch|Jon Bon Jovi|Kleoka Renee Sands|Matt Ross|Judge Reinhold|Leigh French|Christopher Dalton|Jamie Lee Curtis|Tiffany Paulsen|Jeanette H. Wilson,Stephen Gyllenhaal,102,NA,stoner comedy|california|marijuana|sex scene
"1825,LisaRaye McCoy|Dick Anthony Williams|Judyann Elder|Chrystale Wilson|Adele Givens|Bernie Mac|Anthony Johnson|Jimmy Woodard|Montae Russell|Oren Williams|Monica Calhoun|Jossie Thacker|Lalanya Masters|Ursula Y. Houston|Annie O'Donnell,Ice Cube,104,""$4,500,000"",stripper|catfight|spanking|dominatrix"
"1826,Alan Fawcett|Jane Wheeler|Kyla Pratt|Diana Rice|Trevor Morgan|David Larouche|Edouard Larouche|George Hearn|Shirley Douglas|David Joyner|Bob West|Jeff Ayers|Julie Johnson|Renee Madeline Le Guerrier|Rock Jutras,Steve Gomer,76,""$15,000,000"",basketball ball|egg|farm|grandparents"
1827,Michael Moore|Elaine Bly|Dan Burns|Chip Carter|Bill Clinton|Jim Czarnecki|Brian Danitz|Robert Dornan|Joel Feick|Steve Forbes|Doug France|Mary Gielow|Bev Jacowski|Richard Jewell|Kevin Keane,Michael Moore,91,NA,three word title|social activism|unemployment|stock exchange
1829,Jeremy Irons|Chaplin Chang|Li Gong|Noel Rands|Emma Lucia|Ken Bennett|Rubén Blades|Michael Hui|Russell Cawthorne|Emotion Cheung|Harvey Stockwin|Jonathan Midgley|Bruce Walker|Angelica Lofgren|Julian Chang,Jean-Claude Carrière,99,NA,hong kong|unrequited love|video camera|new year
"1830,Michael Cudlitz|Ray Porter|Dion Luther|Melissa Sullivan|David Teitelbaum|Thomas Napier|Matt Foyer|Wendell Willat|Elizabeth Rainey|Shannon Kenny|Curt Darling|Julianna Cleveland|Rachel Cudlitz|Bob Gerlach,Julian Stone,86,""$120,000"","
"1831,William Hurt|Mimi Rogers|Heather Graham|Lacey Chabert|Jack Johnson|Gary Oldman|Matt LeBlanc|Jared Harris|Mark Goddard|Lennie James|Marta Kristen|June Lockhart|Edward Fox|Adam Sims|Angela Cartwright,Irwin Allen,130,""$80,000,000"",spaceship|robot|alien|sabotage"
1832,Russell Crowe|Yûki Kudô|Kenji Isomura|Ray Barrett|Robert Mammone|Petru Gheorghiu|Anthony Phelan|Matthew Dyktynski|Colin Hay|Susan Prior|Norman Kaye|Kate Fitzpatrick|Kuni Hashimoto|Salvatore Coco|Christopher Duncan,Louis Nowra,96,NA,on the run|love|hostage|australian outback
"1833,Bruce Willis|Alec Baldwin|Miko Hughes|Chi McBride|Kim Dickens|Robert Stanton|Bodhi Elfman|Carrie Preston|Lindsey Ginter|Peter Stormare|Kevin Conway|John Carroll Lynch|Kelley Hazen|John Doman|Richard Riehle,Ryne Douglas Pearson,111,""$60,000,000"",autistic child|child in danger|autism|assassin"
"1834,Campbell Scott|Ricky Jay|Rebecca Pidgeon|Richard L. Friedman|Ben Gazzara|Jerry Graff|G. Roy Levin|Hilary Hinckle|David Pittu|Steve Martin|Christopher Kaldor|Felicity Huffman|Gary McDonald|Mike Robinson|Olivia Tecosky,David Mamet,110,""$10,000,000"",con game|secret|extradition|brother sister relationship"
"1835,Nicolas Cage|Meg Ryan|Andre Braugher|Dennis Franz|Colm Feore|Robin Bartlett|Joanna Merlin|Sarah Dampf|Rhonda Dotson|Nigel Gibbs|John Putch|Lauri Johnson|Christian Aubert|Jay Patterson|Shishir Kurup,Wim Wenders,114,""$55,000,000"",candlelit bath|woman wears eyeglasses|angel|heart surgeon"
"1836,Chloë Sevigny|Kate Beckinsale|Chris Eigeman|Mackenzie Astin|Matt Keeslar|Robert Sean Leonard|Jennifer Beals|Matt Ross|Tara Subkoff|Burr Steers|David Thornton|Jaid Barrymore|Sonsee Neu|Edoardo Ballerini|Scott Beehner,Whit Stillman,113,""$8,000,000"",1970s|reference to carl barks|disco|friend"
1837,Jack Lemmon|Walter Matthau|Richard Riehle|Jonathan Silverman|Lisa Waltz|Mary Beth Peil|Christine Baranski|Jean Smart|Rex Linn|Jay O. Sanders|Barnard Hughes|Ellen Geer|Doris Belack|Lou Cutell|Mary Fogarty,Neil Simon,97,NA,cigar smoking|father son relationship|father daughter relationship|florida
